01,01,02,06,01,0.917631
01,01,02,04,02,0.246414
01,01,02,03,02,0.330421
01,01,02,12,02,0.348545
01,01,02,13,02,0.412357
01,01,02,19,02,0.658969
01,02,02,07,01,1.0
01,02,02,04,01,0.721865
01,02,02,01,02,0.499227
01,02,02,16,01,0.394869
01,02,02,17,01,0.352044
01,03,02,13,02,0.535669
01,03,02,18,01,0.2674
01,04,02,10,02,0.438421
01,04,02,15,02,0.741473
01,05,02,06,01,0.753492
01,05,02,08,01,0.72354
01,05,02,04,01,0.456253
01,05,02,03,02,0.642674
01,05,02,01,02,0.755115
01,05,02,15,02,0.806739
01,06,02,08,02,0.401216
01,06,02,09,02,0.556264
01,06,02,01,01,0.15607
01,06,02,15,01,0.120189
01,06,02,18,01,0.085829
01,06,02,19,01,0.074906
01,07,02,08,02,1.0
01,07,02,11,01,0.0
01,07,02,01,01,0.0
01,07,02,19,01,0.0
01,08,02,18,02,0.952246
01,10,02,08,02,0.22907
01,10,02,09,01,0.642713
01,10,02,11,02,0.559022
01,10,02,02,01,0.348549
01,10,02,18,01,0.174727
01,10,02,19,01,0.154401
01,10,02,19,02,0.845599
01,11,02,09,01,0.712363
01,11,02,03,02,0.503943
01,11,02,19,01,0.200887
01,12,02,09,01,0.752872
01,12,02,11,01,0.571907
01,12,02,12,01,0.527594
01,13,02,07,01,1.0
01,13,02,06,02,0.117039
01,13,02,08,02,0.134058
01,13,02,02,01,0.506636
01,13,02,14,02,0.565608
01,13,02,18,02,0.711056
01,15,02,10,01,0.779271
01,15,02,03,02,0.309559
01,15,02,02,02,0.374664
01,15,02,14,02,0.444786
01,15,02,16,01,0.458374
01,15,02,18,02,0.602239
01,15,02,19,01,0.362899
01,16,02,09,01,0.867987
01,16,02,03,01,0.723244
01,16,02,19,01,0.400262
01,17,02,08,01,0.933184
01,17,02,05,02,0.106824
01,17,02,04,02,0.182556
01,17,02,12,02,0.267619
01,17,02,01,01,0.633784
01,17,02,16,01,0.529592
01,17,02,17,02,0.516162
01,18,02,11,01,0.792045
01,18,02,11,02,0.207955
01,18,02,12,01,0.760996
01,18,02,01,02,0.331836
01,18,02,16,01,0.567071
01,18,02,17,01,0.521671
01,18,02,18,01,0.5055
01,19,02,12,01,0.773895
01,19,02,13,01,0.722966
01,19,02,16,01,0.584725
01,19,02,17,01,0.539673
01,19,02,19,01,0.486575
01,19,02,19,02,0.513425
01,20,02,08,01,0.950748
01,20,02,03,01,0.803957
01,20,02,15,02,0.361411
01,20,02,18,01,0.548405
02,01,01,07,02,1.0
02,01,01,06,02,0.84393
02,01,01,10,01,0.294299
02,01,01,01,02,0.4583
02,01,01,01,01,0.5417
02,01,01,13,02,0.555428
02,01,01,14,02,0.477526
02,01,01,17,02,0.366216
02,01,01,19,01,0.683993
02,01,01,20,02,0.294813
02,02,01,10,02,0.651451
02,02,01,10,01,0.348549
02,02,01,12,02,0.524628
02,02,01,13,02,0.493364
02,03,01,17,02,0.252075
02,03,01,20,02,0.196043
02,03,01,20,01,0.803957
02,04,01,07,02,1.0
02,04,01,10,02,0.480998
02,04,01,03,01,0.650374
02,04,01,12,01,0.646315
02,04,01,01,02,0.246414
02,05,01,07,02,1.0
02,05,01,10,02,0.331698
02,05,01,10,01,0.668302
02,05,01,17,02,0.106824
02,05,01,18,01,0.906786
02,06,01,08,02,0.517861
02,06,01,04,02,0.183526
02,06,01,04,01,0.816474
02,06,01,03,02,0.128595
02,06,01,12,02,0.130603
02,06,01,19,01,0.953273
02,07,01,05,02,0.0
02,07,01,13,01,1.0
02,07,01,15,01,1.0
02,08,01,05,01,0.72354
02,08,01,09,02,0.376071
02,08,01,04,01,0.792063
02,08,01,03,02,0.147015
02,08,01,02,02,0.109949
02,08,01,16,01,0.924818
02,08,01,19,02,0.054149
02,09,01,06,02,0.556264
02,09,01,03,02,0.24383
02,09,01,12,01,0.752872
02,09,01,15,02,0.151248
02,10,01,06,01,0.334159
02,10,01,04,01,0.561579
02,10,01,11,02,0.390915
02,10,01,11,01,0.609085
02,10,01,01,01,0.762335
02,10,01,13,02,0.315246
02,11,01,07,02,1.0
02,11,01,06,01,0.259155
02,11,01,16,02,0.257516
02,12,01,14,02,0.36628
02,12,01,16,02,0.293225
02,12,01,20,01,0.790903
02,13,01,06,02,0.817683
02,13,01,01,02,0.412357
02,13,01,18,01,0.708257
02,14,01,13,01,0.434392
02,15,01,08,02,0.931995
02,15,01,05,01,0.193261
02,15,01,09,02,0.86816
02,15,01,11,02,0.702188
02,15,01,12,02,0.657154
02,15,01,19,02,0.384781
02,16,01,07,02,1.0
02,16,01,06,02,0.892616
02,16,01,03,01,0.318659
02,16,01,11,01,0.271931
02,16,01,01,02,0.565322
02,16,01,15,02,0.541626
02,16,01,18,02,0.432929
02,17,01,05,01,0.14941
02,17,01,04,02,0.796396
02,17,01,10,02,0.815741
02,17,01,02,01,0.352044
02,17,01,14,02,0.627896
02,17,01,19,01,0.539673
02,18,01,06,02,0.914171
02,18,01,05,01,0.141368
02,18,01,09,02,0.905493
02,18,01,04,02,0.806692
02,18,01,12,02,0.736073
02,18,01,13,02,0.711056
02,19,01,06,02,0.925094
02,19,01,09,02,0.91742
02,19,01,11,02,0.799113
02,19,01,02,02,0.694831
02,19,01,01,02,0.658969
02,19,01,16,02,0.599738
02,17,02,02,02,1.0
02,18,02,13,02,1.0
02,18,02,06,02,1.0
02,19,02,18,02,1.0
02,10,02,11,02,1.0
02,10,02,08,02,1.0
02,10,02,13,02,1.0
02,11,02,10,02,1.0
02,11,02,13,02,1.0
02,11,02,14,02,1.0
02,11,02,07,02,1.0
02,11,02,04,02,1.0
02,11,02,18,02,1.0
02,12,02,10,02,1.0
02,12,02,18,02,1.0
01,01,01,15,01,1.0
01,01,01,16,01,1.0
01,02,01,03,01,1.0
01,02,01,19,01,1.0
01,03,01,02,01,1.0
01,03,01,11,01,1.0
01,03,01,12,01,1.0
01,04,01,04,01,1.0
01,04,01,08,01,1.0
01,04,01,15,01,1.0
01,04,01,16,01,1.0
01,05,01,05,01,1.0
01,05,01,01,01,1.0
01,05,01,10,01,1.0
01,05,01,13,01,1.0
01,06,01,05,01,1.0
01,06,01,07,01,1.0
01,07,01,08,01,1.0
01,07,01,12,01,1.0
01,08,01,13,01,1.0
01,08,01,14,01,1.0
01,08,01,20,01,1.0
01,09,01,07,01,1.0
01,09,01,03,01,1.0
01,09,01,18,01,1.0
01,09,01,19,01,1.0
01,09,01,20,01,1.0
01,10,01,02,01,1.0
01,11,01,05,01,1.0
01,11,01,17,01,1.0
01,12,01,07,01,1.0
01,12,01,03,01,1.0
01,13,01,10,01,1.0
01,13,01,09,01,1.0
01,13,01,06,01,1.0
01,13,01,20,01,1.0
01,14,01,11,01,1.0
01,14,01,07,01,1.0
01,15,01,06,01,1.0
01,16,01,08,01,1.0
01,16,01,07,01,1.0
01,17,01,11,01,1.0
01,17,01,09,01,1.0
01,17,01,01,01,1.0
01,18,01,09,01,1.0
01,18,01,04,01,1.0
01,18,01,01,01,1.0
01,19,01,09,01,1.0
01,19,01,06,01,1.0
01,19,01,05,01,1.0
01,19,01,01,01,1.0
01,20,01,07,01,1.0
01,20,01,05,01,1.0
02,02,02,11,02,1.0
02,02,02,15,02,1.0
02,03,02,03,02,1.0
02,03,02,02,02,1.0
02,03,02,01,02,1.0
02,03,02,08,02,1.0
02,03,02,09,02,1.0
02,05,02,09,02,1.0
02,05,02,18,02,1.0
02,06,02,02,02,1.0
02,07,02,14,02,1.0
02,08,02,07,02,1.0
02,09,02,08,02,1.0
02,09,02,05,02,1.0
02,09,02,13,02,1.0
02,09,02,16,02,1.0
02,13,02,13,02,1.0
02,13,02,09,02,1.0
02,13,02,03,02,1.0
02,13,02,02,02,1.0
02,13,02,01,02,1.0
02,14,02,15,02,1.0
02,14,02,10,02,1.0
02,14,02,09,02,1.0
02,14,02,02,02,1.0
02,15,02,07,02,1.0
02,15,02,02,02,1.0
02,16,02,01,02,1.0
02,17,02,07,02,1.0
02,19,02,05,02,1.0
02,10,02,02,02,1.0
02,10,02,01,02,1.0
02,11,02,16,02,1.0
02,11,02,17,02,1.0
02,12,02,12,02,1.0
02,12,02,09,02,1.0
01,01,01,02,01,1.0
01,01,01,10,01,1.0
01,02,01,07,01,1.0
01,03,01,03,01,1.0
01,03,01,04,01,1.0
02,13,02,15,02,1.0
02,13,02,16,02,1.0
02,13,02,17,02,1.0
02,14,02,07,02,1.0
02,14,02,04,02,1.0
02,15,02,16,02,1.0
02,15,02,18,02,1.0
02,15,02,19,02,1.0
02,15,02,10,02,1.0
02,15,02,01,02,1.0
02,16,02,14,02,1.0
02,16,02,08,02,1.0
02,16,02,07,02,1.0
02,16,02,03,02,1.0
02,17,02,17,02,1.0
02,18,02,18,02,1.0
02,18,02,12,02,1.0
02,18,02,10,02,1.0
02,18,02,04,02,1.0
02,18,02,02,02,1.0
02,19,02,16,02,1.0
02,19,02,12,02,1.0
02,06,02,07,02,1.0
02,06,02,04,02,1.0
02,06,02,03,02,1.0
02,06,02,14,02,1.0
02,07,02,09,02,1.0
02,07,02,15,02,1.0
02,08,02,08,02,1.0
02,08,02,05,02,1.0
02,08,02,11,02,1.0
02,08,02,15,02,1.0
02,08,02,18,02,1.0
02,09,02,10,02,1.0
02,09,02,07,02,1.0
02,09,02,18,02,1.0
02,13,02,07,02,1.0
02,14,02,13,02,1.0
02,14,02,12,02,1.0
02,14,02,11,02,1.0
02,14,02,08,02,1.0
02,14,02,01,02,1.0
02,15,02,15,02,1.0
02,15,02,13,02,1.0
02,15,02,12,02,1.0
02,15,02,11,02,1.0
02,15,02,06,02,1.0
02,16,02,13,02,1.0
02,16,02,19,02,1.0
02,16,02,04,02,1.0
02,17,02,14,02,1.0
02,17,02,09,02,1.0
02,17,02,06,02,1.0
02,18,02,19,02,1.0
02,18,02,05,02,1.0
02,18,02,03,02,1.0
02,19,02,15,02,1.0
02,19,02,04,02,1.0
02,10,02,07,02,1.0
02,10,02,06,02,1.0
02,12,02,08,02,1.0
02,12,02,04,02,1.0
01,01,01,01,01,1.0
01,01,01,05,01,1.0
01,01,01,07,01,1.0
01,01,01,11,01,1.0
01,02,01,05,01,1.0
01,02,01,17,01,1.0
01,02,01,20,01,1.0
01,03,01,05,01,1.0
01,03,01,17,01,1.0
01,03,01,19,01,1.0
01,04,01,13,01,1.0
01,05,01,06,01,1.0
01,05,01,17,01,1.0
01,06,01,01,01,1.0
01,06,01,14,01,1.0
01,06,01,18,01,1.0
01,07,01,03,01,1.0
01,07,01,19,01,1.0
01,08,01,07,01,1.0
01,08,01,06,01,1.0
01,08,01,11,01,1.0
01,08,01,04,01,1.0
01,08,01,18,01,1.0
01,08,01,19,01,1.0
01,09,01,12,01,1.0
01,09,01,13,01,1.0
01,09,01,15,01,1.0
01,10,01,09,01,1.0
01,10,01,05,01,1.0
01,10,01,18,01,1.0
01,10,01,19,01,1.0
01,11,01,10,01,1.0
01,11,01,08,01,1.0
01,11,01,20,01,1.0
01,12,01,16,01,1.0
01,12,01,18,01,1.0
01,12,01,02,01,1.0
01,13,01,17,01,1.0
01,15,01,13,01,1.0
01,15,01,07,01,1.0
01,16,01,16,01,1.0
01,16,01,03,01,1.0
01,16,01,02,01,1.0
01,17,01,14,01,1.0
01,17,01,06,01,1.0
01,18,01,17,01,1.0
01,18,01,14,01,1.0
01,18,01,08,01,1.0
01,18,01,07,01,1.0
01,19,01,20,01,1.0
01,19,01,07,01,1.0
02,01,02,02,02,1.0
02,01,02,06,02,1.0
02,01,02,09,02,1.0
02,01,02,10,02,1.0
02,02,02,04,02,1.0
02,02,02,09,02,1.0
02,03,02,05,02,1.0
02,03,02,06,02,1.0
02,03,02,07,02,1.0
02,03,02,12,02,1.0
02,03,02,14,02,1.0
02,04,02,18,02,1.0
02,05,02,05,02,1.0
02,05,02,02,02,1.0
02,05,02,08,02,1.0
02,05,02,10,02,1.0
02,06,02,08,02,1.0
02,06,02,17,02,1.0
02,07,02,11,02,1.0
02,07,02,01,02,1.0
02,08,02,06,02,1.0
02,08,02,10,02,1.0
02,09,02,11,02,1.0
02,09,02,01,02,1.0
02,19,02,11,02,1.0
02,19,02,07,02,1.0
02,19,02,03,02,1.0
02,10,02,14,02,1.0
02,10,02,17,02,1.0
02,10,02,18,02,1.0
02,10,02,19,02,1.0
01,01,01,03,01,1.0
01,01,01,09,01,1.0
01,01,01,19,01,1.0
01,02,01,02,01,1.0
01,02,01,09,01,1.0
01,02,01,11,01,1.0
01,03,01,14,01,1.0
01,04,01,06,01,1.0
01,05,01,02,01,1.0
01,05,01,11,01,1.0
01,07,01,05,01,1.0
01,07,01,02,01,1.0
01,07,01,15,01,1.0
01,07,01,17,01,1.0
01,08,01,02,01,1.0
01,09,01,08,01,1.0
01,09,01,11,01,1.0
01,09,01,05,01,1.0
01,09,01,04,01,1.0
01,10,01,13,01,1.0
01,10,01,16,01,1.0
01,11,01,12,01,1.0
01,11,01,09,01,1.0
01,11,01,18,01,1.0
01,12,01,14,01,1.0
01,12,01,09,01,1.0
01,12,01,08,01,1.0
01,12,01,17,01,1.0
01,12,01,19,01,1.0
01,13,01,16,01,1.0
01,13,01,07,01,1.0
01,13,01,19,01,1.0
01,13,01,05,01,1.0
01,13,01,03,01,1.0
01,14,01,19,01,1.0
01,14,01,04,01,1.0
01,14,01,03,01,1.0
01,14,01,02,01,1.0
01,15,01,18,01,1.0
01,15,01,08,01,1.0
01,16,01,12,01,1.0
01,17,01,04,01,1.0
01,18,01,13,01,1.0
01,18,01,11,01,1.0
01,18,01,03,01,1.0
01,18,01,02,01,1.0
01,19,01,18,01,1.0
01,19,01,15,01,1.0
01,19,01,13,01,1.0
01,20,01,18,01,1.0
01,20,01,14,01,1.0
01,20,01,09,01,1.0
01,20,01,03,01,1.0
02,01,02,07,02,1.0
02,02,02,13,02,1.0
02,03,02,18,02,1.0
02,04,02,05,02,1.0
02,04,02,01,02,1.0
02,04,02,10,02,1.0
02,04,02,17,02,1.0
02,04,02,19,02,1.0
02,05,02,06,02,1.0
02,05,02,03,02,1.0
02,05,02,13,02,1.0
02,05,02,14,02,1.0
02,06,02,06,02,1.0
02,07,02,04,02,1.0
02,07,02,10,02,1.0
02,07,02,03,02,1.0
02,07,02,02,02,1.0
02,07,02,16,02,1.0
02,09,02,14,02,1.0
02,09,02,19,02,1.0
02,13,02,18,02,1.0
02,13,02,19,02,1.0
02,14,02,16,02,1.0
02,14,02,18,02,1.0
02,16,02,15,02,1.0
02,16,02,02,02,1.0
02,17,02,15,02,1.0
02,17,02,11,02,1.0
02,17,02,04,02,1.0
02,17,02,03,02,1.0
02,17,02,01,02,1.0
02,18,02,08,02,1.0
02,18,02,07,02,1.0
02,18,02,01,02,1.0
02,19,02,17,02,1.0
02,19,02,14,02,1.0
02,19,02,08,02,1.0
02,19,02,02,02,1.0
02,10,02,09,02,1.0
02,10,02,15,02,1.0
02,11,02,15,02,1.0
02,12,02,11,02,1.0
02,12,02,14,02,1.0
02,12,02,19,02,1.0
01,01,01,04,01,1.0
01,01,01,14,01,1.0
01,01,01,18,01,1.0
01,01,01,20,01,1.0
01,02,01,04,01,1.0
01,02,01,10,01,1.0
01,02,01,15,01,1.0
01,04,01,03,01,1.0
01,04,01,02,01,1.0
01,04,01,09,01,1.0
01,04,01,17,01,1.0
01,04,01,18,01,1.0
01,05,01,08,01,1.0
01,06,01,04,01,1.0
01,06,01,02,01,1.0
01,06,01,13,01,1.0
01,06,01,17,01,1.0
01,06,01,20,01,1.0
01,07,01,11,01,1.0
01,07,01,18,01,1.0
01,08,01,10,01,1.0
01,09,01,16,01,1.0
01,09,01,01,01,1.0
01,10,01,08,01,1.0
01,12,01,13,01,1.0
01,13,01,08,01,1.0
01,13,01,04,01,1.0
01,13,01,02,01,1.0
01,14,01,14,01,1.0
01,14,01,12,01,1.0
01,15,01,05,01,1.0
01,16,01,19,01,1.0
01,16,01,20,01,1.0
01,17,01,10,01,1.0
01,18,01,15,01,1.0
01,18,01,06,01,1.0
01,19,01,03,01,1.0
01,20,01,19,01,1.0
01,20,01,13,01,1.0
01,20,01,12,01,1.0
01,20,01,04,01,1.0
02,01,02,17,02,1.0
02,02,02,05,02,1.0
02,02,02,06,02,1.0
02,02,02,16,02,1.0
02,02,02,19,02,1.0
02,03,02,15,02,1.0
02,03,02,16,02,1.0
02,03,02,19,02,1.0
02,04,02,04,02,1.0
02,05,02,04,02,1.0
02,05,02,11,02,1.0
02,05,02,17,02,1.0
02,06,02,10,02,1.0
02,06,02,01,02,1.0
02,06,02,11,02,1.0
02,06,02,19,02,1.0
02,07,02,05,02,1.0
02,07,02,18,02,1.0
02,08,02,09,02,1.0
02,08,02,13,02,1.0
02,08,02,02,02,1.0
02,08,02,14,02,1.0
02,09,02,09,02,1.0
02,09,02,06,02,1.0
02,09,02,02,02,1.0
02,09,02,17,02,1.0
02,13,02,12,02,1.0
02,13,02,11,02,1.0
02,13,02,10,02,1.0
02,14,02,03,02,1.0
02,15,02,17,02,1.0
02,17,02,18,02,1.0
02,17,02,19,02,1.0
02,17,02,13,02,1.0
02,17,02,05,02,1.0
02,18,02,17,02,1.0
02,18,02,14,02,1.0
02,19,02,13,02,1.0
02,19,02,06,02,1.0
02,10,02,16,02,1.0
02,11,02,12,02,1.0
02,11,02,01,02,1.0
02,12,02,07,02,1.0
02,12,02,05,02,1.0
02,12,02,01,02,1.0
01,01,01,08,01,1.0
01,01,01,12,01,1.0
01,01,01,13,01,1.0
01,01,01,17,01,1.0
01,02,01,06,01,1.0
01,02,01,08,01,1.0
01,03,01,01,01,1.0
01,03,01,07,01,1.0
01,03,01,08,01,1.0
01,03,01,13,01,1.0
01,03,01,16,01,1.0
01,04,01,07,01,1.0
01,04,01,12,01,1.0
01,05,01,14,01,1.0
01,05,01,20,01,1.0
01,06,01,03,01,1.0
01,07,01,07,01,1.0
01,07,01,06,01,1.0
01,07,01,04,01,1.0
01,08,01,08,01,1.0
01,08,01,05,01,1.0
01,08,01,17,01,1.0
01,10,01,14,01,1.0
01,10,01,20,01,1.0
01,11,01,19,01,1.0
01,12,01,12,01,1.0
01,12,01,10,01,1.0
01,12,01,15,01,1.0
01,12,01,05,01,1.0
01,13,01,12,01,1.0
01,14,01,13,01,1.0
01,14,01,18,01,1.0
01,14,01,08,01,1.0
01,14,01,05,01,1.0
01,15,01,11,01,1.0
01,15,01,20,01,1.0
01,15,01,09,01,1.0
01,15,01,03,01,1.0
01,16,01,06,01,1.0
01,16,01,04,01,1.0
01,17,01,13,01,1.0
01,17,01,05,01,1.0
01,18,01,19,01,1.0
01,18,01,20,01,1.0
01,18,01,12,01,1.0
01,19,01,19,01,1.0
01,19,01,14,01,1.0
01,19,01,10,01,1.0
01,19,01,04,01,1.0
01,20,01,11,01,1.0
01,20,01,10,01,1.0
01,20,01,06,01,1.0
02,01,02,05,02,1.0
02,01,02,14,02,1.0
02,02,02,01,02,1.0
02,02,02,03,02,1.0
02,02,02,08,02,1.0
02,02,02,14,02,1.0
02,03,02,13,02,1.0
02,04,02,03,02,1.0
02,05,02,16,02,1.0
02,05,02,19,02,1.0
02,06,02,05,02,1.0
02,06,02,09,02,1.0
02,06,02,13,02,1.0
02,06,02,18,02,1.0
02,07,01,07,02,1.0
02,07,02,08,02,1.0
02,08,02,12,02,1.0
02,08,02,03,02,1.0
02,08,02,16,02,1.0
02,08,02,19,02,1.0
02,09,02,12,02,1.0
02,09,02,15,02,1.0
02,13,02,14,02,1.0
02,13,02,08,02,1.0
02,14,02,06,02,1.0
02,14,02,05,02,1.0
02,15,02,14,02,1.0
02,15,02,04,02,1.0
02,16,02,10,02,1.0
02,16,02,06,02,1.0
02,17,02,12,02,1.0
02,17,02,10,02,1.0
01,01,02,08,01,0.905112
01,01,02,14,02,0.468577
01,01,02,17,02,0.60968
01,01,02,19,01,0.341031
01,02,02,06,02,0.095653
01,02,02,15,01,0.42561
01,02,02,19,01,0.305169
01,03,02,06,02,0.128595
01,03,02,16,01,0.318659
01,03,02,19,02,0.760578
01,04,02,10,01,0.561579
01,04,02,12,02,0.57261
01,04,02,13,01,0.362687
01,04,02,17,02,0.796396
01,05,02,05,01,0.610409
01,05,02,05,02,0.389591
01,05,02,16,01,0.174213
01,05,02,19,02,0.875662
01,06,02,09,01,0.443736
01,06,02,16,01,0.107384
01,06,02,16,02,0.892616
01,07,02,09,01,0.0
01,07,02,03,02,1.0
01,07,02,12,02,1.0
01,07,02,16,01,0.0
01,07,02,17,01,0.0
01,07,02,18,02,1.0
01,07,02,19,02,1.0
01,08,02,07,01,1.0
01,08,02,06,01,0.482139
01,08,02,05,02,0.676944
01,08,02,04,01,0.203553
01,08,02,04,02,0.796447
01,08,02,01,02,0.910102
01,08,02,14,01,0.086574
01,08,02,15,01,0.068005
01,09,02,03,01,0.260607
01,09,02,03,02,0.739393
01,09,02,01,02,0.829474
01,09,02,15,02,0.86816
01,09,02,17,02,0.899805
01,10,02,08,01,0.77093
01,10,02,01,02,0.705701
01,10,02,17,02,0.815741
01,11,02,09,02,0.287637
01,11,02,04,01,0.597673
01,11,02,14,01,0.355215
01,12,02,08,01,0.850738
01,12,02,05,01,0.773354
01,12,02,01,02,0.586075
01,13,02,04,02,0.32563
01,13,02,02,02,0.493364
01,13,02,12,02,0.441364
01,13,02,01,02,0.555428
01,14,02,07,01,1.0
01,14,02,09,01,0.82516
01,14,02,10,02,0.251941
01,14,02,12,02,0.36628
01,14,02,14,01,0.512154
01,14,02,17,01,0.372104
01,15,02,08,01,0.913034
01,15,02,05,01,0.862736
01,15,02,04,02,0.229041
01,15,02,16,02,0.541626
01,16,02,06,01,0.934925
01,16,02,04,01,0.797729
01,16,02,17,02,0.547763
01,17,02,06,01,0.942236
01,17,02,08,02,0.066816
01,17,02,02,01,0.689473
01,17,02,12,01,0.732381
01,17,02,13,02,0.323983
01,17,02,14,02,0.37586
01,17,02,18,02,0.532307
01,17,02,19,02,0.568911
01,18,02,06,01,0.949946
01,18,02,08,02,0.057973
01,18,02,05,02,0.093214
01,18,02,02,02,0.279073
01,18,02,13,01,0.708257
01,18,02,18,02,0.4945
01,19,02,13,02,0.277034
01,19,02,16,02,0.415275
01,20,02,10,01,0.866511
01,20,02,10,02,0.133489
01,20,02,12,01,0.790903
01,20,02,17,02,0.435618
02,01,01,05,02,0.755115
02,01,01,14,01,0.522474
02,01,01,16,01,0.603847
02,01,01,18,02,0.331836
02,01,01,19,02,0.316007
02,02,01,01,02,0.397388
02,02,01,01,01,0.602612
02,02,01,17,02,0.310527
02,02,01,18,01,0.720927
02,03,01,07,02,1.0
02,03,01,06,01,0.240731
02,03,01,05,01,0.357326
02,03,01,09,01,0.260607
02,03,01,04,02,0.552721
02,03,01,10,02,0.583098
02,03,01,10,01,0.416902
02,03,01,13,02,0.421537
02,03,01,18,01,0.775387
02,04,01,06,02,0.676367
02,04,01,05,01,0.456253
02,04,01,01,01,0.753586
02,04,01,20,02,0.139102
02,05,01,03,01,0.77646
02,05,01,01,02,0.149021
02,05,01,15,02,0.137264
02,05,01,20,02,0.079641
02,06,01,07,02,1.0
02,06,01,05,02,0.246508
02,06,01,05,01,0.753492
02,06,01,10,02,0.202813
02,06,01,11,01,0.844032
02,06,01,02,01,0.904347
02,06,01,15,02,0.075404
02,06,01,15,01,0.924596
02,06,01,17,02,0.057764
02,06,01,17,01,0.942236
02,06,01,18,02,0.050054
02,07,01,08,01,1.0
02,07,01,09,02,0.0
02,07,01,14,02,0.0
02,07,01,18,02,0.0
02,08,01,06,02,0.401216
02,08,01,10,02,0.22907
02,08,01,02,01,0.890051
02,08,01,14,02,0.101732
02,09,01,14,01,0.82516
02,09,01,15,01,0.848752
02,09,01,17,02,0.118132
02,09,01,20,01,0.911644
02,10,01,09,02,0.641889
02,10,01,09,01,0.358111
02,10,01,10,02,0.469105
02,10,01,12,02,0.342861
02,10,01,17,02,0.175546
02,10,01,20,02,0.133489
02,11,01,09,02,0.720009
02,11,01,09,01,0.279991
02,11,01,11,01,0.520622
02,11,01,13,01,0.602232
02,11,01,15,02,0.28895
02,11,01,18,02,0.207955
02,11,01,19,01,0.8037
02,12,01,09,01,0.245334
02,12,01,04,02,0.57261
02,12,01,17,02,0.267619
02,13,01,13,01,0.491105
02,13,01,14,01,0.56881
02,13,01,17,01,0.676017
02,13,01,19,02,0.277034
02,14,01,06,01,0.150703
02,14,01,04,02,0.68828
02,14,01,04,01,0.31172
